district_id,state_name,district_name,z_malnutrition_index_pc1,z_improved_sanitation_pct,z_women_10plus_schooling_pct,z_institutional_deliveries_pct,z_hjg_villages_reported_ratio,cluster,pca1,pca2
40,Assam,Bongaigaon,1.0210528518877307,0.04306396268106642,-0.8227467139683018,0.13899736359252515,-0.9050001650902079,2,-1.1248480528175833,0.3502382110578261
41,Assam,Cachar,0.6662510903959417,-1.00162554457915,-1.0207201420169243,0.3464061203048775,-0.3668759185458996,3,-1.527661822527218,0.4259861302914651
43,Assam,Chirang,0.8910879807654306,0.36558555552650196,-1.218693570065547,-1.1148828474412393,-1.1665264155350972,2,-1.2418870444487864,-0.8523282992313737
44,Assam,Darrang,0.8804348973259326,-0.27945763016436914,-0.9005219892731179,0.33697844954522566,-1.1726938116146581,2,-1.3082345844413905,0.6222326420111148
45,Assam,Dhemaji,0.11929404361060812,-0.07612879989224706,0.2378252220064619,0.5726702185365349,-0.6310331085659628,2,-0.013178165879343149,0.8035367874562162
46,Assam,Dhubri,1.1823531552911664,-0.7071493076333174,-1.4025260389678396,-3.066410694689279,-0.4974472931493306,1,-2.1801829745602883,-2.684158161751411
47,Assam,Dibrugarh,-0.024022354946448117,0.2393814539782881,-0.462152255736882,0.5820978892961867,-0.8428955047838371,2,-0.17569884608520306,0.6587064575447353
48,Assam,Dima Hasao,-0.032680814801717695,0.8353452668448546,0.1529794671284806,-2.5196057906294413,0.574434549265727,1,0.5028702643118771,-2.5317287129055877
49,Assam,Goalpara,0.5989024538417095,0.2393814539782881,-1.1904116517728867,0.24270174194870198,-0.9600120159429416,2,-0.9794542273789416,0.29942295698567817
50,Assam,Golaghat,-0.20601174786267343,0.08513199653047071,-0.8722400709804576,0.49724885245931616,-0.6596628118144819,2,-0.3652817731835437,0.43114745663512616
51,Assam,Hailakandi,0.9045498071915098,-0.8333534091815312,-1.0560725398827497,-0.2758201498321782,-0.24901449053879587,3,-1.615885999164536,-0.1755568853955839
53,Assam,Jorhat,0.3662184208358804,0.5969597416982285,0.18833186499430604,0.5632425477768817,-0.7070194319258918,2,0.19798982163991347,0.7449947836476292
54,Assam,Kamrup,-0.8368409010834448,-0.22336691836516306,-0.07327587921280203,0.43125515714174933,-1.0550348062034425,2,0.17393151560924472,0.6407347289295956
55,Assam,Kamrup Metro,-0.1942195440768604,-0.46876378248669043,0.6267015985305419,0.5632425477768817,0.08713375276764326,2,0.2795307314271621,0.6752447870355122
56,Assam,Karbi Anglong,-0.15903895112078278,0.23237011500338772,-0.7025485612244953,-0.8320527246516684,-0.5599711046603255,2,-0.3102340732214524,-0.7783493331089495
57,Assam,Karimganj,2.1582111695615143,-0.7281833245580195,-1.45908987555316,-1.5202726901062908,0.33558608183180777,3,-2.482591796743158,-1.4357292373530735
58,Assam,Kokrajhar,0.5487856718144556,0.02202994575636428,-0.9005219892731179,-0.03070071008121719,-0.7785120483821687,2,-0.9078980126902101,0.08502775688565659
59,Assam,Lakhimpur,0.4345217439039631,0.1622567252543799,0.13176802840898552,0.525531864738273,-0.33149183299370355,2,-0.059406751757494075,0.6493593362556755
61,Assam,Marigaon,0.006732482779555348,-0.6720926127588135,-1.1126363764680707,-0.3983798697076587,-1.215428721569864,2,-1.2377587426952275,-0.13022245021300988
62,Assam,Nagaon,0.4107725152377212,-0.40566173171258396,-1.2823278862240328,-0.06841139311982586,-0.9694848191759707,2,-1.329351171883776,0.06595489697903766
63,Assam,Nalbari,-0.38318020713167356,-0.26543495221456836,0.09641563054316006,0.3652614618241825,-1.2166204808447434,2,-0.045354935955826764,0.7308959434023838
64,Assam,Sivasagar,-0.26854526374910404,0.7301751822213428,0.48529200706724007,0.544387206257578,0.5295733504304306,0,1.018713854494178,0.3144685921959819
65,Assam,Sonitpur,-0.38247954468702183,0.02202994575636428,-1.1267773356144009,-0.1626881007163495,-0.849164489246359,2,-0.5368784232761508,-0.17723999650641167
67,Assam,Tinsukia,0.23079204471603526,-0.3635936978631787,-1.0348611011632545,0.3464061203048775,-0.2439782329241882,2,-0.8984771254697899,0.24359985032478315
68,Assam,Udalguri,0.5100504135772715,0.13421136935477637,-1.1621297334802263,0.10128668055391649,-1.2094178404687053,2,-1.0329882717279395,0.25915785795074525
70,Bihar,Araria,1.8132667333401,-2.7825056442039484,-1.6570633036017826,-1.23744256731672,0.5189310505794572,3,-3.535998745139849,-1.0412363287586595
71,Bihar,Arwal,2.266954928550389,-1.997235679015061,-0.5187160923222031,-0.38895219894800687,1.1503475658196933,3,-2.5120938546757388,-0.2653673830089307
72,Bihar,Aurangabad,1.801942738408975,-1.737816136943732,-0.23589690939559943,-1.7276814468186432,0.7518069481194404,3,-2.134050467403339,-1.3806631728774355
73,Bihar,Banka,1.8005936876377298,-2.3618253057099015,-1.2469754883582072,-0.20982645451461135,1.2337769919247932,3,-2.8364794438983996,-0.30087111761326374
74,Bihar,Begusarai,0.7031427879196254,-0.6791039517337139,-0.43387033744422177,-0.9546124445271489,0.190827225955512,3,-1.0477201047219797,-0.8314243855807031
75,Bihar,Bhagalpur,1.0789232617252158,-0.7702513584074243,-0.36316554171257087,-0.4455182235059205,0.8301311259065205,3,-1.1107615534301507,-0.49550742459122604
76,Bihar,Bhojpur,1.5007617977405103,-1.8219522046425416,-0.3985179395783963,-0.1626881007163495,0.8925987935991007,3,-1.941829120708903,-0.07094107962346799
77,Bihar,Buxar,1.6169679761153688,-1.3662151712739907,-0.4904341740295428,-0.3323861743900932,0.9338290018386315,3,-1.800206731616743,-0.30657907010464014
78,Bihar,Darbhanga,0.9289566734108178,-1.6256347133453193,-1.2399050087850423,-1.2845809211149817,-0.023608907394809843,3,-2.239798076015302,-1.0877394643681244
79,Bihar,Gaya,1.5846586670201952,-1.9271222892660531,-0.674266642931835,-1.9162348620116905,1.1564010901544897,3,-2.3087958593881557,-1.7767994894461332
80,Bihar,Gopalganj,-0.059664300480590494,-0.8263420702066303,-0.5187160923222031,-0.11554974691808768,1.0860397257180692,3,-0.5171970026586681,-0.4431633843396698
81,Bihar,Jamui,1.0541626117349125,-2.403893339559306,-1.3883850798215092,-1.5297003608659427,1.1706322528687756,3,-2.6490853728360806,-1.5923620378701409
82,Bihar,Jehanabad,1.9660886657988654,-1.8499975605421446,-0.6884076020781652,0.08243133903461149,1.2079797558786363,3,-2.3004801614579877,0.04767820592035302
83,Bihar,Kaimur (Bhabua),1.6435081898526798,-0.8964554599556381,-0.7591123978098161,-0.07783906387947902,1.106795321578219,3,-1.6371804567283366,-0.25236152688170244
84,Bihar,Katihar,1.3659866529982294,-1.9130996113162515,-1.4449489164068299,-0.6812099924972297,1.156115689682864,3,-2.497722649368408,-0.8626505562729805
85,Bihar,Khagaria,0.6728414521639532,-0.48278646043649215,-0.9641563054316036,-1.0206061398447157,1.2457375286371022,3,-1.0247691469050333,-1.3701285628603432
86,Bihar,Kishanganj,0.952964693770307,-1.3662151712739907,-1.7843319359187544,-2.2084926555609132,1.0778017122533696,3,-2.2851818373036616,-2.4221490307393925
87,Bihar,Lakhisarai,1.54891022263829,-1.4223058830731967,-0.7237599999439907,-1.0488891521236725,0.9807474454884016,3,-1.9785578341094172,-1.0226408641910232
88,Bihar,Madhepura,1.173619482898925,-2.6142335088063295,-1.2045526109192168,-0.6717823217375779,1.2457375286371022,3,-2.6472964242163126,-0.7546365162087713
89,Bihar,Madhubani,0.6605956855158331,-2.3618253057099015,-0.9712267850047688,-0.7754867000937534,-0.5168602280789857,3,-2.4137542802179675,-0.344430740969686
90,Bihar,Munger,1.0459519497795666,-0.6370359178843096,0.29438905859178244,-0.13440508843739268,1.1084681093071005,3,-0.5719882796479018,-0.174293958880192
91,Bihar,Muzaffarpur,0.5794518448819059,-1.1698976799767686,-0.45508177616371737,-1.6711154222607283,0.977694597683631,3,-1.1954130005576193,-1.6767608439600916
92,Bihar,Nalanda,1.7822044100183143,-1.3592038322990898,-0.8086057548219716,-0.12497741767774086,1.062436488521029,3,-2.023560850595874,-0.2117950436889504
93,Bihar,Nawada,1.0411012065036935,-1.681725425144526,-0.20761499110293916,-1.0960275059219344,0.8711519913332872,3,-1.5829427376324245,-0.940670992568976
94,Bihar,Pashchim Champaran,0.048029749443676446,-2.004247017989962,-1.3176802840898583,-1.2845809211149817,0.6090621869050074,3,-1.8951893138731883,-1.3576820688719922
95,Bihar,Patna,0.8609803858325601,-0.7632400194325234,0.2378252220064619,0.3935444741031393,0.9247964601901422,3,-0.5603886529697961,0.3423809031885399
96,Bihar,Purbi Champaran,0.723881588699925,-1.653680069244923,-1.4237374776873346,-1.5202726901062908,0.5899238662639733,3,-2.152454692931763,-1.5546382871899251
97,Bihar,Purnia,1.4724326307983528,-2.5441201190573217,-1.4873717938458204,-0.32295850363044004,0.7606763850140106,3,-2.98830314983937,-0.32533294737811863
98,Bihar,Rohtas,1.725069890383346,-0.20233290144046093,0.16712042627481097,-0.5397949311024443,1.048020151161018,3,-0.8163251717700301,-0.5278612344012408
99,Bihar,Saharsa,1.2260623280226313,-2.2005645092871835,-1.3671736411020141,-0.6152162971796642,-0.39926584467561094,3,-2.8206248284815065,-0.278821322834549
100,Bihar,Samastipur,1.083038250142462,-1.618623374370419,-0.9712267850047688,0.14842503435217833,1.0778434230020615,3,-1.846725831960234,-0.055751162548457515
101,Bihar,Saran,1.4292232457466056,-2.4319386954589093,-0.3348836234199106,-1.539128031625596,1.0259081796589558,3,-2.317719180762977,-1.2678205187187528
102,Bihar,Sheikhpura,1.2629082838159846,-1.2400110697257765,-0.8439581526877971,-0.1532604299566977,1.2457375286371022,3,-1.6524659394705459,-0.38221206098105215
103,Bihar,Sheohar,1.5071369458716204,-0.9805915276544478,-1.3601031615288488,-1.5956940561835096,0.31913734838534247,3,-2.2197944727629615,-1.5211776820422673
104,Bihar,Sitamarhi,1.1940862269145567,-1.4854079338473036,-1.4873717938458204,-1.4731343363080291,0.7836365954615355,3,-2.313602094754757,-1.552443299280868
105,Bihar,Siwan,0.10619074862893756,-1.695748103094327,-0.0944873179322976,-0.5963609556603592,0.4480309977088006,3,-1.0384018679787206,-0.4436359904551115
106,Bihar,Supaul,1.2486060200150426,-1.4854079338473036,-1.6994861810407733,-0.5115119188234873,1.140249643974569,3,-2.31258989459202,-0.8349900411435391
107,Bihar,Vaishali,0.8237240765837314,-1.352192493324189,-0.44094081701738697,0.3935444741031393,1.1932987112604603,3,-1.2099010841911535,0.18170813998202723
108,Chhattisgarh,Balod,0.14790920503904423,0.8353452668448546,0.428728170481919,0.5538148770172299,-0.3115243513055387,2,0.6632986723072171,0.608331070436032
109,Chhattisgarh,Balodabazar-Bhatapara,0.5366658423864689,0.49178965707471683,-0.10862827707862749,0.49724885245931616,-0.22191999710248994,2,-0.04087541458362197,0.5024099084961654
110,Chhattisgarh,Balrampur Ramanujganj,0.30708832479641,-1.0226595615038525,-0.5682094493343584,0.544387206257578,-1.2745704432885643,2,-1.2355850659996004,0.9489991292475728
111,Chhattisgarh,Bastar,1.5778410869634976,-0.7632400194325234,-1.0560725398827497,0.3935444741031393,-1.0154381808755706,3,-2.032513574984053,0.7409480693889443
112,Chhattisgarh,Bemetara,-0.09226743222989159,0.6039710806731289,-0.5116456127490379,0.4406828279014012,-0.29126097689875463,2,0.13499268170802803,0.28942526474443264
113,Chhattisgarh,Bijapur,1.731125559350383,-2.894687067802361,-1.133847815187566,-1.23744256731672,-1.083702246543286,3,-3.556469813233626,-0.4186606576696384
114,Chhattisgarh,Bilaspur,0.1680875403396199,0.6039710806731289,-0.20054451152977396,0.45011049866105435,-0.9075052428167111,2,0.05070126112463609,0.5919183304740204
115,Chhattisgarh,Dakshin Bastar Dantewada,1.6585746830206252,-0.7982967143070273,-1.133847815187566,-0.30410316211113503,-0.8009495135732257,3,-2.1634108953874134,0.0402558849610101
116,Chhattisgarh,Dhamtari,-0.14196142185318392,1.2560256053389014,0.04692227353100422,0.5915255600558398,1.1863258379691533,0,1.1340318310706061,-0.003381522573822097
117,Chhattisgarh,Durg,-0.14627679263253224,1.2349915884141993,0.8812388631644853,0.5349595354979249,-0.42291785209714783,0,1.2895150153209498,0.63744340498212
118,Chhattisgarh,Gariyaband,-0.14386887199116855,0.6390277755476328,-0.8793105505536226,0.016437643717044644,-0.39751929329102653,2,-0.07634278151356506,-0.15554899525288332
119,Chhattisgarh,Janjgir-Champa,0.452187436123705,0.4847783180998154,-0.20761499110293916,0.5820978892961867,0.041803974395732656,2,0.0027965646561876854,0.465332391205763
120,Chhattisgarh,Jashpur,-0.08078310378816243,0.06409797960576857,-0.3773065008589013,0.5726702185365349,-1.3069736829497307,2,-0.2840460132816056,0.830996895218635
121,Chhattisgarh,Kabeerdham,-0.21232343632521614,0.5899484027233272,-0.5399275310416981,0.525531864738273,-0.5712870873907785,2,0.134809361351169,0.43419569888211496
122,Chhattisgarh,Kondagaon,1.095147540280921,0.5338576909241212,-1.0984954173217405,0.38411680334348747,-0.8501353181486249,2,-1.0024315515125324,0.43399534271152523
123,Chhattisgarh,Korba,-0.2601003607660497,0.09915467448027247,-0.22175595024926903,0.544387206257578,-1.0307853194038625,2,-0.029244152129629834,0.7279449565975546
124,Chhattisgarh,Korea,-0.190822079073957,0.09915467448027247,-0.22882642982243423,0.3652614618241825,-1.210848427376666,2,-0.12039887085672471,0.6288232841380454
125,Chhattisgarh,Mahasamund,-0.04022000368830761,0.863390622744458,-0.6389142450660096,0.5349595354979249,-0.7077704837992773,2,0.11860414149112138,0.44618825056025896
126,Chhattisgarh,Mungeli,-0.2107626707873312,0.6179937586229307,-0.5682094493343584,0.29926776650661563,-0.4817987935191306,2,0.13098186286621238,0.1916228694550317
127,Chhattisgarh,Narayanpur,1.3670111513338206,-1.3381698153743877,-0.9712267850047688,-1.6428324099817715,-0.9050285430565846,3,-2.360372236123075,-1.0627396552368733
128,Chhattisgarh,Raigarh,-0.102925463397946,-0.39163905376278224,-0.13691019537128826,0.506676523218968,-0.3951107154597248,2,-0.24317511441313328,0.6019095890961189
129,Chhattisgarh,Raipur,0.3977528777129095,0.8493679447946563,-0.009641563054316307,0.5349595354979249,0.9298907628639033,0,0.512579119879904,0.13429496120327125
130,Chhattisgarh,Rajnandgaon,0.19058015034737072,0.512823673999419,-0.0944873179322976,0.468965840180358,-0.24857073480951192,2,0.1655008610288614,0.4431823258726711
131,Chhattisgarh,Sukma,1.2954877789190251,-2.5511314580322226,-1.7206976197602686,0.21441872966974515,-0.8698703474754491,3,-3.2723730685164125,0.5947521815363597
132,Chhattisgarh,Surajpur,-0.3906272774104539,0.24639279295318947,-0.674266642931835,0.42182748638209616,-1.293251665838059,2,-0.1802249447403112,0.5601912534647626
133,Chhattisgarh,Surguja,-0.473115973503296,0.274438148852792,-0.17933307281027838,0.525531864738273,-1.182230403686222,2,0.18620617013634663,0.7175045236210897
134,Chhattisgarh,Uttar Bastar Kanker,0.14957817335486487,0.6039710806731289,0.004499396092013573,0.5726702185365349,-0.858228591208568,2,0.19456717291030773,0.7315746817609297
146,Goa,North Goa,-0.7694513498200625,1.1087874868659853,2.245841420785348,0.5915255600558398,1.2457375286371022,0,2.6306255829967724,0.41936003726902565
147,Goa,South Goa,-0.7462335120959481,1.1438441817404892,2.168066145480532,0.5915255600558398,1.2457375286371022,0,2.5948595916843304,0.3997720185599614
148,Gujarat,Ahmadabad,0.33145829730746085,1.0176400801922754,0.17419090584797617,0.5915255600558398,1.2457375286371022,0,0.8119730077239289,0.0975137297995611
149,Gujarat,Amreli,0.48383332625350883,0.09915467448027247,-0.9217334279926133,0.4406828279014012,1.2457375286371022,3,-0.4288652466650539,-0.1419398149604696
150,Gujarat,Anand,1.6205424298584337,0.716152504271541,-0.5682094493343584,0.5915255600558398,1.2457375286371022,3,-0.49657901205752153,0.12835905422986418
151,Gujarat,Arvalli,2.2235083572984236,-1.0927729512528603,-0.3914474600052311,0.6009532308154917,1.2457375286371022,3,-1.786975286877927,0.4993642943197058
152,Gujarat,Banas Kantha,1.4051502297456202,-1.261045086650479,-1.6004994670164618,0.5820978892961867,1.2457375286371022,3,-2.0996337045779514,0.13198194324208992
153,Gujarat,Bharuch,1.527048362496709,0.40765358937590723,-0.6177028063465142,0.5820978892961867,1.2457375286371022,3,-0.6519735179395697,0.13966404266299687
154,Gujarat,Bhavnagar,1.018058332712326,0.07110931858066995,-0.985367744151099,0.5726702185365349,1.2457375286371022,3,-0.7677966883318499,0.032113089326041885
155,Gujarat,Botad,0.6235740853726762,0.008007267806562517,-1.289398365797198,0.5349595354979249,1.2457375286371022,3,-0.7558282069408988,-0.11026404422298433
156,Gujarat,Chhotaudepur,2.248197814151458,-1.324147137424586,-1.4095965185410044,0.10128668055391649,1.2457375286371022,3,-2.5442243251860077,-0.1481203501751877
157,Gujarat,Dang,2.531344388475817,-0.013026749118139629,-1.381314600248344,-0.2758201498321782,1.2457375286371022,3,-1.9575413267388775,-0.6286362475497261
158,Gujarat,Devbhumi Dwarka,0.5244234296220306,0.10616601345517385,-1.7277680993334334,0.5349595354979249,1.2457375286371022,3,-0.886556745850618,-0.23506630976794315
159,Gujarat,Dohad,2.6554912515082223,-2.5230861021326194,-1.2116230904923817,0.5915255600558398,1.2457375286371022,3,-3.316460254339353,0.5547660757485317
160,Gujarat,Gandhinagar,1.6842317530679978,0.8914359786440605,-0.1651921136639485,0.6009532308154917,1.2457375286371022,3,-0.20578347492502472,0.21173934620344131
161,Gujarat,Gir Somnath,0.4921482745382152,0.16926806422928029,-0.6671961633586698,0.4406828279014012,1.2457375286371022,3,-0.25148073438033847,-0.09297462828266842
162,Gujarat,Jamnagar,0.2285617962756196,1.031662758142076,-0.34902458256624097,0.43125515714174933,1.2457375286371022,0,0.5732642167925437,-0.18033249615524827
163,Gujarat,Junagadh,0.13762130288927815,0.6881071483719385,-0.37023602128573607,0.5820978892961867,1.2457375286371022,0,0.4258089851881996,-0.012529427153855317
164,Gujarat,Kachchh,0.438017716897993,0.9755720463428701,-1.1409182947607308,0.5632425477768817,1.2457375286371022,0,-0.004444100723482145,-0.20685523277282242
165,Gujarat,Kheda,1.545426518607667,-0.6019792230098057,-1.133847815187566,0.6009532308154917,1.2457375286371022,3,-1.534200762062256,0.1810772056541568
166,Gujarat,Mahesana,1.2790826277879377,0.015018606781462898,-0.5399275310416981,0.6009532308154917,1.2457375286371022,3,-0.6967624378170441,0.19806879664772853
167,Gujarat,Mahisagar,1.9481765769314623,-1.9271222892660531,-0.44801129659055217,0.5820978892961867,1.2457375286371022,3,-2.151195296032972,0.5506936654413433
168,Gujarat,Morbi,0.6067589460429944,0.5759257247735254,-0.34195410299307577,0.5349595354979249,1.2457375286371022,0,0.10966087017348317,0.02393479704196886
169,Gujarat,Narmada,2.2455566821374764,-1.2119657138261732,-1.2469754883582072,0.28041242498731067,1.2457375286371022,3,-2.371543516639346,0.03493889815377575
170,Gujarat,Navsari,1.3924103548667228,0.5759257247735254,0.5277148845062307,0.6009532308154917,1.2457375286371022,0,0.15854490614941438,0.3763169532850182
171,Gujarat,Panch Mahals,2.768303873713898,-0.91047813790544,-0.8368876731146322,0.5726702185365349,1.2457375286371022,3,-2.2354500311577152,0.41440981454667897
172,Gujarat,Patan,1.476582586938104,0.08513199653047071,-1.2469754883582072,0.5915255600558398,1.2457375286371022,3,-1.159705755389931,0.044012938457219965
173,Gujarat,Porbandar,-0.32083276977113506,0.9685607073679697,-0.3066017051272503,0.5726702185365349,1.2457375286371022,0,0.8798876403564726,-0.10120575129564394
174,Gujarat,Rajkot,0.6908578248561429,0.9475266904432676,0.16712042627481097,0.5538148770172299,1.2457375286371022,0,0.5628923021208834,0.11532233530439998
175,Gujarat,Sabar Kantha,1.615314309292656,-0.7632400194325234,-0.6459847246391746,0.49724885245931616,1.2457375286371022,3,-1.405426955208018,0.2283885906251189
176,Gujarat,Surat,0.9493150030309264,0.7091411652966406,0.26610714029912214,0.5726702185365349,1.2457375286371022,0,0.33624894173726333,0.21912270209125367
177,Gujarat,Surendranagar,1.4388186169747446,-0.5669225281353018,-1.1974821313460517,0.5538148770172299,1.2457375286371022,3,-1.4936199668066896,0.1062051013228619
178,Gujarat,Tapi,2.3872857005100956,-0.11819683374165135,-0.5469980106148633,0.5632425477768817,1.2457375286371022,3,-1.4014753927260022,0.31596409148317844
179,Gujarat,Vadodara,1.2556508438159109,0.9615493683930684,0.4357986500550842,0.5820978892961867,1.2457375286371022,0,0.4066518522265237,0.26871440585203715
